time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2017-08-29 05:00:00,,0,0,0
2017-08-29 06:00:00,,0,0,0
2017-08-29 07:00:00,,2,2,2
2017-08-29 08:00:00,,24,58,13
2017-08-29 09:00:00,,80,172,26
2017-08-29 10:00:00,,164,343,70
2017-08-29 11:00:00,,209,457,114
2017-08-29 12:00:00,,202,454,250
2017-08-29 13:00:00,,244,551,375
2017-08-29 14:00:00,,253,566,348
2017-08-29 15:00:00,,228,515,316
2017-08-29 16:00:00,,170,398,256
2017-08-29 17:00:00,,133,324,160
2017-08-29 18:00:00,,47,147,73
2017-08-29 19:00:00,,2,4,6
2017-08-29 20:00:00,,0,0,0
2017-08-29 21:00:00,,0,0,0
2017-08-29 22:00:00,,0,0,0
2017-08-29 23:00:00,,0,0,0
2017-08-30 00:00:00,,0,0,0
2017-08-30 01:00:00,,0,0,0
2017-08-30 02:00:00,,0,0,0
2017-08-30 03:00:00,,0,0,0
2017-08-30 04:00:00,,0,0,0
2017-08-30 05:00:00,,0,0,0
2017-08-30 06:00:00,,0,0,0
2017-08-30 07:00:00,,0,0,5
2017-08-30 08:00:00,,6,14,28
2017-08-30 09:00:00,,18,48,65
2017-08-30 10:00:00,,24,58,153
2017-08-30 11:00:00,,23,59,198
2017-08-30 12:00:00,,42,95,245
2017-08-30 13:00:00,,68,157,310
2017-08-30 14:00:00,,64,140,240
2017-08-30 15:00:00,,73,150,288
2017-08-30 16:00:00,,115,207,172
2017-08-30 17:00:00,,92,173,70
2017-08-30 18:00:00,,63,136,64
2017-08-30 19:00:00,,14,38,4
2017-08-30 20:00:00,,0,0,0
2017-08-30 21:00:00,,0,0,0
2017-08-30 22:00:00,,0,0,0
2017-08-30 23:00:00,,0,0,0
2017-08-31 00:00:00,,0,0,0
2017-08-31 01:00:00,,0,0,0
2017-08-31 02:00:00,,0,0,0
2017-08-31 03:00:00,,0,0,0
2017-08-31 04:00:00,,0,0,0
2017-08-31 05:00:00,,0,0,0
2017-08-31 06:00:00,,0,0,0
2017-08-31 07:00:00,,2,0,6
2017-08-31 08:00:00,,32,49,62
2017-08-31 09:00:00,,99,158,165
2017-08-31 10:00:00,,181,300,240
2017-08-31 11:00:00,,242,410,311
2017-08-31 12:00:00,,274,480,311
2017-08-31 13:00:00,,283,507,333
2017-08-31 14:00:00,,297,529,358
2017-08-31 15:00:00,,274,499,329
2017-08-31 16:00:00,,232,428,263
2017-08-31 17:00:00,,163,311,170
2017-08-31 18:00:00,,61,152,69
2017-08-31 19:00:00,,5,25,4
2017-08-31 20:00:00,,0,0,0
2017-08-31 21:00:00,,0,0,0
2017-08-31 22:00:00,,0,0,0
2017-08-31 23:00:00,,0,0,0
2017-09-01 00:00:00,,0,0,0
2017-09-01 01:00:00,,0,0,0
2017-09-01 02:00:00,,0,0,0
2017-09-01 03:00:00,,0,0,0
2017-09-01 04:00:00,,0,0,0
2017-09-01 05:00:00,,0,0,0
2017-09-01 06:00:00,,0,0,0
2017-09-01 07:00:00,,1,0,1
2017-09-01 08:00:00,,22,21,25
2017-09-01 09:00:00,,140,180,63
2017-09-01 10:00:00,,282,331,167
2017-09-01 11:00:00,,271,447,265
2017-09-01 12:00:00,,282,517,356
2017-09-01 13:00:00,,422,551,378
2017-09-01 14:00:00,,473,548,358
2017-09-01 15:00:00,,441,509,334
2017-09-01 16:00:00,,372,437,275
2017-09-01 17:00:00,,269,325,177
2017-09-01 18:00:00,,108,167,72
2017-09-01 19:00:00,,6,26,2
2017-09-01 20:00:00,,0,0,0
2017-09-01 21:00:00,,0,0,0
2017-09-01 22:00:00,,0,0,0
2017-09-01 23:00:00,,0,0,0
2017-09-02 00:00:00,,0,0,0
2017-09-02 01:00:00,,0,0,0
2017-09-02 02:00:00,,0,0,0
2017-09-02 03:00:00,,0,0,0
2017-09-02 04:00:00,,0,0,0
2017-09-02 05:00:00,,0,0,0
2017-09-02 06:00:00,,0,0,0
2017-09-02 07:00:00,,5,0,7
2017-09-02 08:00:00,,42,31,63
2017-09-02 09:00:00,,141,160,165
2017-09-02 10:00:00,,275,310,252
2017-09-02 11:00:00,,364,410,324
2017-09-02 12:00:00,,403,465,354
2017-09-02 13:00:00,,410,487,365
2017-09-02 14:00:00,,422,492,325
2017-09-02 15:00:00,,390,446,206
2017-09-02 16:00:00,,253,298,189
2017-09-02 17:00:00,,217,270,124
2017-09-02 18:00:00,,91,133,45
2017-09-02 19:00:00,,9,20,6
2017-09-02 20:00:00,,0,0,0
2017-09-02 21:00:00,,0,0,0
2017-09-02 22:00:00,,0,0,0
2017-09-02 23:00:00,,0,0,0
2017-09-03 00:00:00,,0,0,0
2017-09-03 01:00:00,,0,0,0
2017-09-03 02:00:00,,0,0,0
2017-09-03 03:00:00,,0,0,0
2017-09-03 04:00:00,,0,0,0
2017-09-03 05:00:00,,0,0,0
2017-09-03 06:00:00,,0,0,0
2017-09-03 07:00:00,,4,0,7
2017-09-03 08:00:00,,46,41,62
2017-09-03 09:00:00,,141,161,162
2017-09-03 10:00:00,,261,296,232
2017-09-03 11:00:00,,362,411,251
2017-09-03 12:00:00,,427,489,291
2017-09-03 13:00:00,,454,528,296
2017-09-03 14:00:00,,457,527,249
2017-09-03 15:00:00,,424,480,321
2017-09-03 16:00:00,,314,369,258
2017-09-03 17:00:00,,163,192,124
2017-09-03 18:00:00,,64,80,64
2017-09-03 19:00:00,,10,13,3
2017-09-03 20:00:00,,0,0,0
2017-09-03 21:00:00,,0,0,0
2017-09-03 22:00:00,,0,0,0
2017-09-03 23:00:00,,0,0,0
2017-09-04 00:00:00,,0,0,0
2017-09-04 01:00:00,,0,0,0
2017-09-04 02:00:00,,0,0,0
2017-09-04 03:00:00,,0,0,0
2017-09-04 04:00:00,,0,0,0
2017-09-04 05:00:00,,0,0,0
2017-09-04 06:00:00,,0,0,0
2017-09-04 07:00:00,,3,0,2
2017-09-04 08:00:00,,41,27,14
2017-09-04 09:00:00,,155,178,54
2017-09-04 10:00:00,,286,324,67
2017-09-04 11:00:00,,356,403,98
2017-09-04 12:00:00,,360,410,285
2017-09-04 13:00:00,,319,367,242
2017-09-04 14:00:00,,353,410,173
2017-09-04 15:00:00,,335,385,173
2017-09-04 16:00:00,,212,244,111
2017-09-04 17:00:00,,172,208,70
2017-09-04 18:00:00,,69,110,29
2017-09-04 19:00:00,,7,8,4
2017-09-04 20:00:00,,0,0,0
2017-09-04 21:00:00,,0,0,0
2017-09-04 22:00:00,,0,0,0
2017-09-04 23:00:00,,0,0,0
2017-09-05 00:00:00,,0,0,0
2017-09-05 01:00:00,,0,0,0
2017-09-05 02:00:00,,0,0,0
2017-09-05 03:00:00,,0,0,0
2017-09-05 04:00:00,,0,0,0
2017-09-05 05:00:00,,0,0,0
2017-09-05 06:00:00,,0,0,0
2017-09-05 07:00:00,,0,0,5
2017-09-05 08:00:00,,16,14,49
2017-09-05 09:00:00,,57,67,89
2017-09-05 10:00:00,,91,97,167
2017-09-05 11:00:00,,67,76,118
2017-09-05 12:00:00,,81,90,124
2017-09-05 13:00:00,,63,70,59
2017-09-05 14:00:00,,73,81,45
2017-09-05 15:00:00,,72,84,43
2017-09-05 16:00:00,,70,68,31
2017-09-05 17:00:00,,49,52,14
2017-09-05 18:00:00,,5,3,6
2017-09-05 19:00:00,,0,0,0
2017-09-05 20:00:00,,0,0,0
2017-09-05 21:00:00,,0,0,0
2017-09-05 22:00:00,,0,0,0
2017-09-05 23:00:00,,0,0,0
2017-09-06 00:00:00,,0,0,0
2017-09-06 01:00:00,,0,0,0
2017-09-06 02:00:00,,0,0,0
2017-09-06 03:00:00,,0,0,0
2017-09-06 04:00:00,,0,0,0
2017-09-06 05:00:00,,0,0,0
2017-09-06 06:00:00,,0,0,0
2017-09-06 07:00:00,,0,0,0
2017-09-06 08:00:00,,4,0,3
2017-09-06 09:00:00,,28,25,22
2017-09-06 10:00:00,,48,48,55
2017-09-06 11:00:00,,54,41,64
2017-09-06 12:00:00,,48,41,59
2017-09-06 13:00:00,,72,69,140
2017-09-06 14:00:00,,86,97,68
2017-09-06 15:00:00,,124,133,93
2017-09-06 16:00:00,,78,84,89
2017-09-06 17:00:00,,30,33,17
2017-09-06 18:00:00,,5,0,0
2017-09-06 19:00:00,,0,0,0
2017-09-06 20:00:00,,0,0,0
2017-09-06 21:00:00,,0,0,0
2017-09-06 22:00:00,,0,0,0
2017-09-06 23:00:00,,0,0,0
2017-09-07 00:00:00,,0,0,0
2017-09-07 01:00:00,,0,0,0
2017-09-07 02:00:00,,0,0,0
2017-09-07 03:00:00,,0,0,0
2017-09-07 04:00:00,,0,0,0
2017-09-07 05:00:00,,0,0,0
2017-09-07 06:00:00,,0,0,0
2017-09-07 07:00:00,,3,0,2
2017-09-07 08:00:00,,52,52,14
2017-09-07 09:00:00,,149,169,33
2017-09-07 10:00:00,,231,178,68
2017-09-07 11:00:00,,115,128,134
2017-09-07 12:00:00,,285,340,87
2017-09-07 13:00:00,,428,490,85
2017-09-07 14:00:00,,484,542,115
2017-09-07 15:00:00,,446,498,192
2017-09-07 16:00:00,,365,423,136
2017-09-07 17:00:00,,241,290,75
2017-09-07 18:00:00,,77,101,57
2017-09-07 19:00:00,,5,6,2
2017-09-07 20:00:00,,0,0,0
2017-09-07 21:00:00,,0,0,0
2017-09-07 22:00:00,,0,0,0
2017-09-07 23:00:00,,0,0,0
2017-09-08 00:00:00,,0,0,0
2017-09-08 01:00:00,,0,0,0
2017-09-08 02:00:00,,0,0,0
2017-09-08 03:00:00,,0,0,0
2017-09-08 04:00:00,,0,0,0
2017-09-08 05:00:00,,0,0,0
2017-09-08 06:00:00,,0,0,0
2017-09-08 07:00:00,,4,0,7
2017-09-08 08:00:00,,46,25,59
2017-09-08 09:00:00,,129,127,151
2017-09-08 10:00:00,,233,61,233
2017-09-08 11:00:00,,284,282,297
2017-09-08 12:00:00,,341,399,333
2017-09-08 13:00:00,,472,475,346
2017-09-08 14:00:00,,470,484,326
2017-09-08 15:00:00,,439,458,290
2017-09-08 16:00:00,,375,394,217
2017-09-08 17:00:00,,265,275,113
2017-09-08 18:00:00,,74,105,39
2017-09-08 19:00:00,,7,13,2
2017-09-08 20:00:00,,0,0,0
2017-09-08 21:00:00,,0,0,0
2017-09-08 22:00:00,,0,0,0
2017-09-08 23:00:00,,0,0,0
2017-09-09 00:00:00,,0,0,0
2017-09-09 01:00:00,,0,0,0
2017-09-09 02:00:00,,0,0,0
2017-09-09 03:00:00,,0,0,0
2017-09-09 04:00:00,,0,0,0
2017-09-09 05:00:00,,0,0,0
2017-09-09 06:00:00,,0,0,0
2017-09-09 07:00:00,,3,1,6
2017-09-09 08:00:00,,56,65,55
2017-09-09 09:00:00,,146,156,137
2017-09-09 10:00:00,,274,222,234
2017-09-09 11:00:00,,250,214,276
2017-09-09 12:00:00,,389,368,280
2017-09-09 13:00:00,,352,345,285
2017-09-09 14:00:00,,233,241,221
2017-09-09 15:00:00,,366,385,284
2017-09-09 16:00:00,,155,148,123
2017-09-09 17:00:00,,190,228,89
2017-09-09 18:00:00,,76,119,30
2017-09-09 19:00:00,,4,9,3
2017-09-09 20:00:00,,0,0,0
2017-09-09 21:00:00,,0,0,0
2017-09-09 22:00:00,,0,0,0
2017-09-09 23:00:00,,0,0,0
2017-09-10 00:00:00,,0,0,0
2017-09-10 01:00:00,,0,0,0
2017-09-10 02:00:00,,0,0,0
2017-09-10 03:00:00,,0,0,0
2017-09-10 04:00:00,,0,0,0
2017-09-10 05:00:00,,0,0,0
2017-09-10 06:00:00,,0,0,0
2017-09-10 07:00:00,,1,0,3
2017-09-10 08:00:00,,17,18,54
2017-09-10 09:00:00,,52,62,97
2017-09-10 10:00:00,,103,112,189
2017-09-10 11:00:00,,112,115,247
2017-09-10 12:00:00,,128,129,304
2017-09-10 13:00:00,,102,103,272
2017-09-10 14:00:00,,81,78,297
2017-09-10 15:00:00,,51,50,215
2017-09-10 16:00:00,,33,31,187
2017-09-10 17:00:00,,20,13,65
2017-09-10 18:00:00,,4,0,17
2017-09-10 19:00:00,,0,0,0
2017-09-10 20:00:00,,0,0,0
2017-09-10 21:00:00,,0,0,0
2017-09-10 22:00:00,,0,0,0
2017-09-10 23:00:00,,0,0,0
2017-09-11 00:00:00,,0,0,0
2017-09-11 01:00:00,,0,0,0
2017-09-11 02:00:00,,0,0,0
2017-09-11 03:00:00,,0,0,0
2017-09-11 04:00:00,,0,0,0
2017-09-11 05:00:00,,0,0,0
2017-09-11 06:00:00,,0,0,0
2017-09-11 07:00:00,,0,0,0
2017-09-11 08:00:00,,2,0,0
2017-09-11 09:00:00,,13,6,0
2017-09-11 10:00:00,,49,46,9
2017-09-11 11:00:00,,72,71,18
2017-09-11 12:00:00,,186,181,8
2017-09-11 13:00:00,,190,178,51
2017-09-11 14:00:00,,140,133,74
2017-09-11 15:00:00,,110,102,27
2017-09-11 16:00:00,,247,260,14
2017-09-11 17:00:00,,246,266,10
2017-09-11 18:00:00,,78,121,1
2017-09-11 19:00:00,,5,10,1
2017-09-11 20:00:00,,0,0,0
2017-09-11 21:00:00,,0,0,0
2017-09-11 22:00:00,,0,0,0
2017-09-11 23:00:00,,0,0,0
2017-09-12 00:00:00,,0,0,0
2017-09-12 01:00:00,,0,0,0
2017-09-12 02:00:00,,0,0,0
2017-09-12 03:00:00,,0,0,0
2017-09-12 04:00:00,,0,0,0
2017-09-12 05:00:00,,0,0,0
2017-09-12 06:00:00,,0,0,0
2017-09-12 07:00:00,,3,0,4
2017-09-12 08:00:00,,47,41,50
2017-09-12 09:00:00,,139,117,155
2017-09-12 10:00:00,,198,240,255
2017-09-12 11:00:00,,305,354,174
2017-09-12 12:00:00,,407,516,158
2017-09-12 13:00:00,,484,552,168
2017-09-12 14:00:00,,485,552,167
2017-09-12 15:00:00,,450,516,149
2017-09-12 16:00:00,,377,437,120
2017-09-12 17:00:00,,272,323,92
2017-09-12 18:00:00,,76,159,37
2017-09-12 19:00:00,,1,12,2
2017-09-12 20:00:00,,0,0,0
2017-09-12 21:00:00,,0,0,0
2017-09-12 22:00:00,,0,0,0
2017-09-12 23:00:00,,0,0,0
2017-09-13 00:00:00,,0,0,0
2017-09-13 01:00:00,,0,0,0
2017-09-13 02:00:00,,0,0,0
2017-09-13 03:00:00,,0,0,0
2017-09-13 04:00:00,,0,0,0
2017-09-13 05:00:00,,0,0,0
2017-09-13 06:00:00,,0,0,0
2017-09-13 07:00:00,,1,0,6
2017-09-13 08:00:00,,36,28,63
2017-09-13 09:00:00,,154,181,166
2017-09-13 10:00:00,,296,331,258
2017-09-13 11:00:00,,397,444,324
2017-09-13 12:00:00,,458,521,357
2017-09-13 13:00:00,,488,559,364
2017-09-13 14:00:00,,487,557,355
2017-09-13 15:00:00,,458,520,318
2017-09-13 16:00:00,,385,449,257
2017-09-13 17:00:00,,272,327,157
2017-09-13 18:00:00,,72,157,43
2017-09-13 19:00:00,,1,11,1
2017-09-13 20:00:00,,0,0,0
2017-09-13 21:00:00,,0,0,0
2017-09-13 22:00:00,,0,0,0
2017-09-13 23:00:00,,0,0,0
2017-09-14 00:00:00,,0,0,0
2017-09-14 01:00:00,,0,0,0
2017-09-14 02:00:00,,0,0,0
2017-09-14 03:00:00,,0,0,0
2017-09-14 04:00:00,,0,0,0
2017-09-14 05:00:00,,0,0,0
2017-09-14 06:00:00,,0,0,0
2017-09-14 07:00:00,,1,0,5
2017-09-14 08:00:00,,36,29,57
2017-09-14 09:00:00,,126,154,146
2017-09-14 10:00:00,,291,334,202
2017-09-14 11:00:00,,388,449,311
2017-09-14 12:00:00,,446,517,351
2017-09-14 13:00:00,,437,514,372
2017-09-14 14:00:00,,457,532,358
2017-09-14 15:00:00,,418,479,237
2017-09-14 16:00:00,,345,405,175
2017-09-14 17:00:00,,246,296,108
2017-09-14 18:00:00,,66,133,48
2017-09-14 19:00:00,,1,6,3
2017-09-14 20:00:00,,0,0,0
2017-09-14 21:00:00,,0,0,0
2017-09-14 22:00:00,,0,0,0
2017-09-14 23:00:00,,0,0,0
2017-09-15 00:00:00,,0,0,0
2017-09-15 01:00:00,,0,0,0
2017-09-15 02:00:00,,0,0,0
2017-09-15 03:00:00,,0,0,0
2017-09-15 04:00:00,,0,0,0
2017-09-15 05:00:00,,0,0,0
2017-09-15 06:00:00,,0,0,0
2017-09-15 07:00:00,,1,0,5
2017-09-15 08:00:00,,35,29,39
2017-09-15 09:00:00,,151,182,93
2017-09-15 10:00:00,,293,331,156
2017-09-15 11:00:00,,394,443,198
2017-09-15 12:00:00,,449,510,228
2017-09-15 13:00:00,,473,539,261
2017-09-15 14:00:00,,468,532,233
2017-09-15 15:00:00,,424,486,150
2017-09-15 16:00:00,,325,379,112
2017-09-15 17:00:00,,253,303,50
2017-09-15 18:00:00,,78,119,23
2017-09-15 19:00:00,,4,7,0
2017-09-15 20:00:00,,0,0,0
2017-09-15 21:00:00,,0,0,0
2017-09-15 22:00:00,,0,0,0
2017-09-15 23:00:00,,0,0,0
2017-09-16 00:00:00,,0,0,0
2017-09-16 01:00:00,,0,0,0
2017-09-16 02:00:00,,0,0,0
2017-09-16 03:00:00,,0,0,0
2017-09-16 04:00:00,,0,0,0
2017-09-16 05:00:00,,0,0,0
2017-09-16 06:00:00,,0,0,0
2017-09-16 07:00:00,,0,0,2
2017-09-16 08:00:00,,8,6,21
2017-09-16 09:00:00,,43,58,28
2017-09-16 10:00:00,,139,167,74
2017-09-16 11:00:00,,366,430,87
2017-09-16 12:00:00,,475,536,136
2017-09-16 13:00:00,,491,555,120
2017-09-16 14:00:00,,481,541,104
2017-09-16 15:00:00,,439,499,43
2017-09-16 16:00:00,,362,419,57
2017-09-16 17:00:00,,234,276,41
2017-09-16 18:00:00,,62,115,7
2017-09-16 19:00:00,,0,0,0
2017-09-16 20:00:00,,0,0,0
2017-09-16 21:00:00,,0,0,0
2017-09-16 22:00:00,,0,0,0
2017-09-16 23:00:00,,0,0,0
2017-09-17 00:00:00,,0,0,0
2017-09-17 01:00:00,,0,0,0
2017-09-17 02:00:00,,0,0,0
2017-09-17 03:00:00,,0,0,0
2017-09-17 04:00:00,,0,0,0
2017-09-17 05:00:00,,0,0,0
2017-09-17 06:00:00,,0,0,0
2017-09-17 07:00:00,,0,0,0
2017-09-17 08:00:00,,25,28,1
2017-09-17 09:00:00,,81,96,4
2017-09-17 10:00:00,,285,323,33
2017-09-17 11:00:00,,387,425,34
2017-09-17 12:00:00,,443,500,53
2017-09-17 13:00:00,,473,532,57
2017-09-17 14:00:00,,473,526,44
2017-09-17 15:00:00,,434,490,89
2017-09-17 16:00:00,,360,414,40
2017-09-17 17:00:00,,248,296,13
2017-09-17 18:00:00,,58,128,6
2017-09-17 19:00:00,,1,2,0
2017-09-17 20:00:00,,0,0,0
2017-09-17 21:00:00,,0,0,0
2017-09-17 22:00:00,,0,0,0
2017-09-17 23:00:00,,0,0,0
2017-09-18 00:00:00,,0,0,0
2017-09-18 01:00:00,,0,0,0
2017-09-18 02:00:00,,0,0,0
2017-09-18 03:00:00,,0,0,0
2017-09-18 04:00:00,,0,0,0
2017-09-18 05:00:00,,0,0,0
2017-09-18 06:00:00,,0,0,0
2017-09-18 07:00:00,,1,0,6
2017-09-18 08:00:00,,37,28,60
2017-09-18 09:00:00,,145,175,146
2017-09-18 10:00:00,,256,312,230
2017-09-18 11:00:00,,355,421,275
2017-09-18 12:00:00,,435,504,226
2017-09-18 13:00:00,,461,532,258
2017-09-18 14:00:00,,438,509,276
2017-09-18 15:00:00,,390,459,258
2017-09-18 16:00:00,,295,347,251
2017-09-18 17:00:00,,222,273,140
2017-09-18 18:00:00,,58,124,39
2017-09-18 19:00:00,,1,1,1
2017-09-18 20:00:00,,0,0,0
2017-09-18 21:00:00,,0,0,0
2017-09-18 22:00:00,,0,0,0
2017-09-18 23:00:00,,0,0,0
2017-09-19 00:00:00,,0,0,0
2017-09-19 01:00:00,,0,0,0
2017-09-19 02:00:00,,0,0,0
2017-09-19 03:00:00,,0,0,0
2017-09-19 04:00:00,,0,0,0
2017-09-19 05:00:00,,0,0,0
2017-09-19 06:00:00,,0,0,0
2017-09-19 07:00:00,,1,0,4
2017-09-19 08:00:00,,39,43,53
2017-09-19 09:00:00,,93,105,132
2017-09-19 10:00:00,,140,168,205
2017-09-19 11:00:00,,169,186,223
2017-09-19 12:00:00,,185,206,284
2017-09-19 13:00:00,,194,295,306
2017-09-19 14:00:00,,293,391,236
2017-09-19 15:00:00,,253,404,207
2017-09-19 16:00:00,,256,378,149
2017-09-19 17:00:00,,141,221,51
2017-09-19 18:00:00,,36,54,23
2017-09-19 19:00:00,,0,0,1
2017-09-19 20:00:00,,0,0,0
2017-09-19 21:00:00,,0,0,0
2017-09-19 22:00:00,,0,0,0
2017-09-19 23:00:00,,0,0,0
2017-09-20 00:00:00,,0,0,0
2017-09-20 01:00:00,,0,0,0
2017-09-20 02:00:00,,0,0,0
2017-09-20 03:00:00,,0,0,0
2017-09-20 04:00:00,,0,0,0
2017-09-20 05:00:00,,0,0,0
2017-09-20 06:00:00,,0,0,0
2017-09-20 07:00:00,,0,0,1
2017-09-20 08:00:00,,32,34,32
2017-09-20 09:00:00,,155,226,52
2017-09-20 10:00:00,,295,404,79
2017-09-20 11:00:00,,405,550,102
2017-09-20 12:00:00,,461,640,127
2017-09-20 13:00:00,,493,677,139
2017-09-20 14:00:00,,492,675,194
2017-09-20 15:00:00,,450,620,188
2017-09-20 16:00:00,,372,522,148
2017-09-20 17:00:00,,254,375,127
2017-09-20 18:00:00,,54,141,31
2017-09-20 19:00:00,,1,0,0
2017-09-20 20:00:00,,0,0,0
2017-09-20 21:00:00,,0,0,0
2017-09-20 22:00:00,,0,0,0
2017-09-20 23:00:00,,0,0,0
2017-09-21 00:00:00,,0,0,0
2017-09-21 01:00:00,,0,0,0
2017-09-21 02:00:00,,0,0,0
2017-09-21 03:00:00,,0,0,0
2017-09-21 04:00:00,,0,0,0
2017-09-21 05:00:00,,0,0,0
2017-09-21 06:00:00,,0,0,0
2017-09-21 07:00:00,,1,0,4
2017-09-21 08:00:00,,36,37,57
2017-09-21 09:00:00,,150,221,161
2017-09-21 10:00:00,,288,402,212
2017-09-21 11:00:00,,389,547,282
2017-09-21 12:00:00,,450,630,277
2017-09-21 13:00:00,,468,653,344
2017-09-21 14:00:00,,468,645,334
2017-09-21 15:00:00,,416,593,274
2017-09-21 16:00:00,,349,501,245
2017-09-21 17:00:00,,227,340,134
2017-09-21 18:00:00,,51,130,27
2017-09-21 19:00:00,,1,0,1
2017-09-21 20:00:00,,0,0,0
2017-09-21 21:00:00,,0,0,0
2017-09-21 22:00:00,,0,0,0
2017-09-21 23:00:00,,0,0,0
2017-09-22 00:00:00,,0,0,0
2017-09-22 01:00:00,,0,0,0
2017-09-22 02:00:00,,0,0,0
2017-09-22 03:00:00,,0,0,0
2017-09-22 04:00:00,,0,0,0
2017-09-22 05:00:00,,0,0,0
2017-09-22 06:00:00,,0,0,0
2017-09-22 07:00:00,,1,0,2
2017-09-22 08:00:00,,38,43,57
2017-09-22 09:00:00,,137,173,97
2017-09-22 10:00:00,,261,382,137
2017-09-22 11:00:00,,353,498,172
2017-09-22 12:00:00,,388,552,250
2017-09-22 13:00:00,,422,599,362
2017-09-22 14:00:00,,385,553,342
2017-09-22 15:00:00,,415,591,302
2017-09-22 16:00:00,,339,496,234
2017-09-22 17:00:00,,224,343,131
2017-09-22 18:00:00,,49,132,25
2017-09-22 19:00:00,,0,0,0
2017-09-22 20:00:00,,0,0,0
2017-09-22 21:00:00,,0,0,0
2017-09-22 22:00:00,,0,0,0
2017-09-22 23:00:00,,0,0,0
2017-09-23 00:00:00,,0,0,0
2017-09-23 01:00:00,,0,0,0
2017-09-23 02:00:00,,0,0,0
2017-09-23 03:00:00,,0,0,0
2017-09-23 04:00:00,,0,0,0
2017-09-23 05:00:00,,0,0,0
2017-09-23 06:00:00,,0,0,0
2017-09-23 07:00:00,,1,0,0
2017-09-23 08:00:00,,26,30,34
2017-09-23 09:00:00,,65,89,108
2017-09-23 10:00:00,,158,233,160
2017-09-23 11:00:00,,172,286,191
2017-09-23 12:00:00,,376,577,191
2017-09-23 13:00:00,,431,629,204
2017-09-23 14:00:00,,396,521,206
2017-09-23 15:00:00,,375,576,148
2017-09-23 16:00:00,,319,431,109
2017-09-23 17:00:00,,139,232,66
2017-09-23 18:00:00,,48,94,21
2017-09-23 19:00:00,,1,0,0
2017-09-23 20:00:00,,0,0,0
2017-09-23 21:00:00,,0,0,0
2017-09-23 22:00:00,,0,0,0
2017-09-23 23:00:00,,0,0,0
2017-09-24 00:00:00,,0,0,0
2017-09-24 01:00:00,,0,0,0
2017-09-24 02:00:00,,0,0,0
2017-09-24 03:00:00,,0,0,0
2017-09-24 04:00:00,,0,0,0
2017-09-24 05:00:00,,0,0,0
2017-09-24 06:00:00,,0,0,0
2017-09-24 07:00:00,,0,0,5
2017-09-24 08:00:00,,0,0,51
2017-09-24 09:00:00,,41,54,134
2017-09-24 10:00:00,,93,99,229
2017-09-24 11:00:00,,132,170,286
2017-09-24 12:00:00,,124,231,314
2017-09-24 13:00:00,,96,161,323
2017-09-24 14:00:00,,144,215,314
2017-09-24 15:00:00,,141,224,268
2017-09-24 16:00:00,,188,321,197
2017-09-24 17:00:00,,110,152,103
2017-09-24 18:00:00,,39,50,21
2017-09-24 19:00:00,,0,0,0
2017-09-24 20:00:00,,0,0,0
2017-09-24 21:00:00,,0,0,0
2017-09-24 22:00:00,,0,0,0
2017-09-24 23:00:00,,0,0,0
2017-09-25 00:00:00,,0,0,0
2017-09-25 01:00:00,,0,0,0
2017-09-25 02:00:00,,0,0,0
2017-09-25 03:00:00,,0,0,0
2017-09-25 04:00:00,,0,0,0
2017-09-25 05:00:00,,0,0,0
2017-09-25 06:00:00,,0,0,0
2017-09-25 07:00:00,,0,0,3
2017-09-25 08:00:00,,8,0,46
2017-09-25 09:00:00,,102,162,130
2017-09-25 10:00:00,,226,340,213
2017-09-25 11:00:00,,323,468,277
2017-09-25 12:00:00,,378,541,324
2017-09-25 13:00:00,,410,582,342
2017-09-25 14:00:00,,390,557,324
2017-09-25 15:00:00,,339,477,286
2017-09-25 16:00:00,,229,331,212
2017-09-25 17:00:00,,147,215,108
2017-09-25 18:00:00,,32,50,19
2017-09-25 19:00:00,,0,0,0
2017-09-25 20:00:00,,0,0,0
2017-09-25 21:00:00,,0,0,0
2017-09-25 22:00:00,,0,0,0
2017-09-25 23:00:00,,0,0,0
2017-09-26 00:00:00,,0,0,0
2017-09-26 01:00:00,,0,0,0
2017-09-26 02:00:00,,0,0,0
2017-09-26 03:00:00,,0,0,0
2017-09-26 04:00:00,,0,0,0
2017-09-26 05:00:00,,0,0,0
2017-09-26 06:00:00,,0,0,0
2017-09-26 07:00:00,,1,0,4
2017-09-26 08:00:00,,32,39,48
2017-09-26 09:00:00,,119,180,139
2017-09-26 10:00:00,,240,344,192
2017-09-26 11:00:00,,338,481,263
2017-09-26 12:00:00,,393,557,327
2017-09-26 13:00:00,,336,460,342
2017-09-26 14:00:00,,178,254,332
2017-09-26 15:00:00,,135,183,290
2017-09-26 16:00:00,,90,124,217
2017-09-26 17:00:00,,36,49,116
2017-09-26 18:00:00,,6,4,18
2017-09-26 19:00:00,,0,0,0
2017-09-26 20:00:00,,0,0,0
2017-09-26 21:00:00,,0,0,0
2017-09-26 22:00:00,,0,0,0
2017-09-26 23:00:00,,0,0,0
2017-09-27 00:00:00,,0,0,0
2017-09-27 01:00:00,,0,0,0
2017-09-27 02:00:00,,0,0,0
2017-09-27 03:00:00,,0,0,0
2017-09-27 04:00:00,,0,0,0
2017-09-27 05:00:00,,0,0,0
2017-09-27 06:00:00,,0,0,0
