month, format: day,hour,forecast,풍속,하늘상태,6시간적설,강수형태,풍향,3시간기온,강수확률,일최저기온,습도,일최고기온,6시간강수량
4, 18,2300.0,13.0,,1.0,,0.0,17.0,17.0,0.0,,65.0,,
4, 18,2300.0,16.0,0.0,1.0,0.0,0.0,18.0,16.0,0.0,,65.0,,0.0
4, 18,2300.0,19.0,,1.0,,0.0,318.0,14.0,0.0,,70.0,,
4, 18,2300.0,22.0,0.0,1.0,0.0,0.0,309.0,13.0,0.0,,75.0,,0.0
4, 18,2300.0,25.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 18,2300.0,28.0,0.0,1.0,0.0,0.0,128.0,22.0,0.0,,45.0,,0.0
4, 18,2300.0,31.0,,1.0,,0.0,147.0,22.0,0.0,,50.0,,
4, 18,2300.0,34.0,0.0,1.0,0.0,0.0,162.0,19.0,0.0,,60.0,,0.0
4, 18,2300.0,37.0,,1.0,,0.0,198.0,17.0,0.0,,75.0,,
4, 18,2300.0,40.0,0.0,1.0,0.0,0.0,218.0,16.0,0.0,,75.0,,0.0
4, 18,2300.0,43.0,,1.0,,0.0,246.0,14.0,0.0,,75.0,,
4, 18,2300.0,46.0,0.0,1.0,0.0,0.0,270.0,13.0,0.0,,80.0,,0.0
4, 18,2300.0,49.0,,1.0,,0.0,210.0,20.0,0.0,,50.0,,
4, 18,2300.0,52.0,0.0,1.0,0.0,0.0,234.0,24.0,0.0,,40.0,,0.0
4, 18,2300.0,55.0,,1.0,,0.0,223.0,25.0,0.0,,40.0,,
4, 18,2300.0,58.0,0.0,1.0,0.0,0.0,217.0,21.0,0.0,,45.0,,0.0
4, 18,2300.0,61.0,,2.0,,0.0,210.0,18.0,10.0,,55.0,,
4, 18,2300.0,64.0,0.0,2.0,0.0,0.0,247.0,16.0,10.0,,70.0,,0.0
4, 19,200.0,4.0,,1.0,,0.0,272.0,24.0,0.0,13.0,30.0,26.0,
4, 19,200.0,7.0,0.0,1.0,0.0,0.0,279.0,21.0,0.0,13.0,50.0,24.0,0.0
4, 19,200.0,10.0,,1.0,,0.0,17.0,17.0,0.0,,65.0,26.0,
4, 19,200.0,13.0,0.0,1.0,0.0,0.0,18.0,16.0,0.0,,65.0,,0.0
4, 19,200.0,16.0,,1.0,,0.0,318.0,14.0,0.0,,70.0,,
4, 19,200.0,19.0,0.0,1.0,0.0,0.0,309.0,13.0,0.0,,75.0,,0.0
4, 19,200.0,22.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 19,200.0,25.0,0.0,1.0,0.0,0.0,128.0,22.0,0.0,,45.0,,0.0
4, 19,200.0,28.0,,1.0,,0.0,147.0,22.0,0.0,,50.0,,
4, 19,200.0,31.0,0.0,1.0,0.0,0.0,162.0,19.0,0.0,,60.0,,0.0
4, 19,200.0,34.0,,1.0,,0.0,198.0,17.0,0.0,,75.0,,
4, 19,200.0,37.0,0.0,1.0,0.0,0.0,218.0,16.0,0.0,,75.0,,0.0
4, 19,200.0,40.0,,1.0,,0.0,246.0,14.0,0.0,,75.0,,
4, 19,200.0,43.0,0.0,1.0,0.0,0.0,270.0,13.0,0.0,,80.0,,0.0
4, 19,200.0,46.0,,1.0,,0.0,210.0,20.0,0.0,,50.0,,
4, 19,200.0,49.0,0.0,1.0,0.0,0.0,234.0,24.0,0.0,,40.0,,0.0
4, 19,200.0,52.0,,1.0,,0.0,223.0,25.0,0.0,,40.0,,
4, 19,200.0,55.0,0.0,1.0,0.0,0.0,217.0,21.0,0.0,,45.0,,0.0
4, 19,200.0,58.0,,2.0,,0.0,210.0,18.0,10.0,,55.0,,
4, 19,200.0,61.0,0.0,2.0,0.0,0.0,247.0,16.0,10.0,,70.0,,0.0
4, 19,500.0,4.0,0.0,1.0,0.0,0.0,279.0,21.0,0.0,13.0,50.0,24.0,0.0
4, 19,500.0,7.0,,1.0,,0.0,17.0,17.0,0.0,13.0,65.0,26.0,
4, 19,500.0,10.0,0.0,1.0,0.0,0.0,18.0,16.0,0.0,,65.0,,0.0
4, 19,500.0,13.0,,1.0,,0.0,318.0,14.0,0.0,,70.0,,
4, 19,500.0,16.0,0.0,1.0,0.0,0.0,309.0,13.0,0.0,,75.0,,0.0
4, 19,500.0,19.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 19,500.0,22.0,0.0,1.0,0.0,0.0,128.0,22.0,0.0,,45.0,,0.0
4, 19,500.0,25.0,,1.0,,0.0,147.0,22.0,0.0,,50.0,,
4, 19,500.0,28.0,0.0,1.0,0.0,0.0,162.0,19.0,0.0,,60.0,,0.0
4, 19,500.0,31.0,,1.0,,0.0,198.0,17.0,0.0,,75.0,,
4, 19,500.0,34.0,0.0,1.0,0.0,0.0,218.0,16.0,0.0,,75.0,,0.0
4, 19,500.0,37.0,,1.0,,0.0,246.0,14.0,0.0,,75.0,,
4, 19,500.0,40.0,0.0,1.0,0.0,0.0,270.0,13.0,0.0,,80.0,,0.0
4, 19,500.0,43.0,,1.0,,0.0,210.0,20.0,0.0,,50.0,,
4, 19,500.0,46.0,0.0,1.0,0.0,0.0,234.0,24.0,0.0,,40.0,,0.0
4, 19,500.0,49.0,,1.0,,0.0,223.0,25.0,0.0,,40.0,,
4, 19,500.0,52.0,0.0,1.0,0.0,0.0,217.0,21.0,0.0,,45.0,,0.0
4, 19,500.0,55.0,,2.0,,0.0,210.0,18.0,10.0,,55.0,,
4, 19,500.0,58.0,0.0,2.0,0.0,0.0,247.0,16.0,10.0,,70.0,,0.0
4, 19,800.0,4.0,,1.0,,0.0,309.0,18.0,0.0,12.0,65.0,24.0,
4, 19,800.0,7.0,0.0,1.0,0.0,0.0,5.0,15.0,0.0,12.0,65.0,26.0,0.0
4, 19,800.0,10.0,,1.0,,0.0,321.0,14.0,0.0,,70.0,,
4, 19,800.0,13.0,0.0,1.0,0.0,0.0,295.0,13.0,0.0,,70.0,,0.0
4, 19,800.0,16.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 19,800.0,19.0,0.0,1.0,0.0,0.0,115.0,23.0,0.0,,45.0,,0.0
4, 19,800.0,22.0,,1.0,,0.0,140.0,23.0,0.0,,45.0,,
4, 19,800.0,25.0,0.0,1.0,0.0,0.0,166.0,20.0,0.0,,60.0,,0.0
4, 19,800.0,28.0,,1.0,,0.0,198.0,18.0,0.0,,70.0,,
4, 19,800.0,31.0,0.0,1.0,0.0,0.0,194.0,16.0,0.0,,75.0,,0.0
4, 19,800.0,34.0,,1.0,,0.0,225.0,14.0,0.0,,75.0,,
4, 19,800.0,37.0,0.0,1.0,0.0,0.0,280.0,12.0,0.0,,80.0,,0.0
4, 19,800.0,40.0,,1.0,,0.0,207.0,20.0,0.0,,55.0,,
4, 19,800.0,43.0,0.0,1.0,0.0,0.0,216.0,25.0,0.0,,35.0,,0.0
4, 19,800.0,46.0,,1.0,,0.0,233.0,25.0,0.0,,35.0,,
4, 19,800.0,49.0,0.0,1.0,0.0,0.0,220.0,21.0,0.0,,40.0,,0.0
4, 19,800.0,52.0,,2.0,,0.0,201.0,18.0,10.0,,60.0,,
4, 19,800.0,55.0,0.0,2.0,0.0,0.0,233.0,16.0,10.0,,75.0,,0.0
4, 19,1100.0,4.0,0.0,1.0,0.0,0.0,5.0,15.0,0.0,12.0,65.0,24.0,0.0
4, 19,1100.0,7.0,,1.0,,0.0,321.0,14.0,0.0,12.0,70.0,26.0,
4, 19,1100.0,10.0,0.0,1.0,0.0,0.0,295.0,13.0,0.0,,70.0,,0.0
4, 19,1100.0,13.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 19,1100.0,16.0,0.0,1.0,0.0,0.0,115.0,23.0,0.0,,45.0,,0.0
4, 19,1100.0,19.0,,1.0,,0.0,140.0,23.0,0.0,,45.0,,
4, 19,1100.0,22.0,0.0,1.0,0.0,0.0,166.0,20.0,0.0,,60.0,,0.0
4, 19,1100.0,25.0,,1.0,,0.0,198.0,18.0,0.0,,70.0,,
4, 19,1100.0,28.0,0.0,1.0,0.0,0.0,194.0,16.0,0.0,,75.0,,0.0
4, 19,1100.0,31.0,,1.0,,0.0,225.0,14.0,0.0,,75.0,,
4, 19,1100.0,34.0,0.0,1.0,0.0,0.0,280.0,12.0,0.0,,80.0,,0.0
4, 19,1100.0,37.0,,1.0,,0.0,207.0,20.0,0.0,,55.0,,
4, 19,1100.0,40.0,0.0,1.0,0.0,0.0,216.0,25.0,0.0,,35.0,,0.0
4, 19,1100.0,43.0,,1.0,,0.0,233.0,25.0,0.0,,35.0,,
4, 19,1100.0,46.0,0.0,1.0,0.0,0.0,220.0,21.0,0.0,,40.0,,0.0
4, 19,1100.0,49.0,,2.0,,0.0,201.0,18.0,10.0,,60.0,,
4, 19,1100.0,52.0,0.0,2.0,0.0,0.0,233.0,16.0,10.0,,75.0,,0.0
4, 19,1400.0,4.0,,1.0,,0.0,321.0,14.0,0.0,12.0,70.0,24.0,
4, 19,1400.0,7.0,0.0,1.0,0.0,0.0,295.0,13.0,0.0,12.0,70.0,26.0,0.0
4, 19,1400.0,10.0,,1.0,,0.0,360.0,19.0,0.0,,55.0,,
4, 19,1400.0,13.0,0.0,1.0,0.0,0.0,115.0,23.0,0.0,,45.0,,0.0
4, 19,1400.0,16.0,,1.0,,0.0,140.0,23.0,0.0,,45.0,,
4, 19,1400.0,19.0,0.0,1.0,0.0,0.0,166.0,20.0,0.0,,60.0,,0.0
4, 19,1400.0,22.0,,1.0,,0.0,198.0,18.0,0.0,,70.0,,
4, 19,1400.0,25.0,0.0,1.0,0.0,0.0,194.0,16.0,0.0,,75.0,,0.0
4, 19,1400.0,28.0,,1.0,,0.0,225.0,14.0,0.0,,75.0,,
4, 19,1400.0,31.0,0.0,1.0,0.0,0.0,280.0,12.0,0.0,,80.0,,0.0
4, 19,1400.0,34.0,,1.0,,0.0,207.0,20.0,0.0,,55.0,,
4, 19,1400.0,37.0,0.0,1.0,0.0,0.0,216.0,25.0,0.0,,35.0,,0.0
4, 19,1400.0,40.0,,1.0,,0.0,233.0,25.0,0.0,,35.0,,
4, 19,1400.0,43.0,0.0,1.0,0.0,0.0,220.0,21.0,0.0,,40.0,,0.0
4, 19,1400.0,46.0,,2.0,,0.0,201.0,18.0,10.0,,60.0,,
4, 19,1400.0,49.0,0.0,2.0,0.0,0.0,233.0,16.0,10.0,,75.0,,0.0
4, 19,1700.0,4.0,0.0,1.0,0.0,0.0,295.0,13.0,0.0,12.0,70.0,24.0,0.0
4, 19,1700.0,7.0,,1.0,,0.0,360.0,19.0,0.0,12.0,55.0,26.0,
4, 19,1700.0,10.0,0.0,1.0,0.0,0.0,115.0,23.0,0.0,,45.0,,0.0
4, 19,1700.0,13.0,,1.0,,0.0,140.0,23.0,0.0,,45.0,,
4, 19,1700.0,16.0,0.0,1.0,0.0,0.0,166.0,20.0,0.0,,60.0,,0.0
4, 19,1700.0,19.0,,1.0,,0.0,198.0,18.0,0.0,,70.0,,
4, 19,1700.0,22.0,0.0,1.0,0.0,0.0,194.0,16.0,0.0,,75.0,,0.0
4, 19,1700.0,25.0,,1.0,,0.0,225.0,14.0,0.0,,75.0,,
4, 19,1700.0,28.0,0.0,1.0,0.0,0.0,280.0,12.0,0.0,,80.0,,0.0
4, 19,1700.0,31.0,,1.0,,0.0,207.0,20.0,0.0,,55.0,,
4, 19,1700.0,34.0,0.0,1.0,0.0,0.0,216.0,25.0,0.0,,35.0,,0.0
4, 19,1700.0,37.0,,1.0,,0.0,233.0,25.0,0.0,,35.0,,
4, 19,1700.0,40.0,0.0,1.0,0.0,0.0,220.0,21.0,0.0,,40.0,,0.0
4, 19,1700.0,43.0,,2.0,,0.0,201.0,18.0,10.0,,60.0,,
4, 19,1700.0,46.0,0.0,2.0,0.0,0.0,233.0,16.0,10.0,,75.0,,0.0
4, 19,2000.0,4.0,,1.0,,0.0,20.0,20.0,0.0,12.0,45.0,24.0,
4, 19,2000.0,7.0,0.0,1.0,0.0,0.0,69.0,23.9,0.0,13.0,40.0,26.0,0.0
4, 19,2000.0,10.0,,1.0,,0.0,129.0,23.1,0.0,,45.0,21.0,
4, 19,2000.0,13.0,0.0,1.0,0.0,0.0,153.0,20.0,0.0,,60.0,,0.0
4, 19,2000.0,16.0,,1.0,,0.0,230.0,18.0,0.0,,70.0,,
4, 19,2000.0,19.0,0.0,1.0,0.0,0.0,217.0,16.0,0.0,,75.0,,0.0
4, 19,2000.0,22.0,,1.0,,0.0,270.0,14.0,0.0,,75.0,,
4, 19,2000.0,25.0,0.0,1.0,0.0,0.0,304.0,12.9,0.0,,81.0,,0.0
4, 19,2000.0,28.0,,1.0,,0.0,210.0,20.0,0.0,,50.0,,
4, 19,2000.0,31.0,0.0,1.0,0.0,0.0,235.0,25.700001,0.0,,30.0,,0.0
4, 19,2000.0,34.0,,1.0,,0.0,229.0,25.9,0.0,,30.0,,
4, 19,2000.0,37.0,0.0,1.0,0.0,0.0,215.0,22.0,0.0,,40.0,,0.0
4, 19,2000.0,40.0,,2.0,,0.0,215.0,18.0,10.0,,55.0,,
4, 19,2000.0,43.0,0.0,2.0,0.0,0.0,255.0,16.0,10.0,,75.0,,0.0
4, 19,2000.0,46.0,,3.0,,0.0,280.0,14.3,20.0,,80.0,,
4, 19,2000.0,49.0,0.0,3.0,0.0,0.0,275.0,13.4,20.0,,85.0,,0.0
4, 19,2000.0,52.0,,3.0,,0.0,360.0,19.0,20.0,,70.0,,
4, 19,2000.0,55.0,0.0,4.0,0.0,0.0,65.0,20.1,30.0,,65.0,,0.0
4, 19,2000.0,58.0,,4.0,,0.0,49.0,19.0,30.0,,74.0,,
4, 19,2000.0,61.0,0.0,4.0,0.0,0.0,33.0,14.0,30.0,,90.0,,0.0
4, 19,2000.0,64.0,,4.0,,1.0,18.0,12.0,60.0,,91.0,,
4, 19,2000.0,67.0,10.0,4.0,0.0,1.0,21.0,12.0,70.0,,94.0,,10.0
4, 19,2300.0,4.0,0.0,1.0,0.0,0.0,69.0,23.9,0.0,12.0,40.0,24.0,0.0
4, 19,2300.0,7.0,,1.0,,0.0,129.0,23.1,0.0,13.0,45.0,26.0,
4, 19,2300.0,10.0,0.0,1.0,0.0,0.0,153.0,20.0,0.0,,60.0,21.0,0.0
4, 19,2300.0,13.0,,1.0,,0.0,230.0,18.0,0.0,,70.0,,
4, 19,2300.0,16.0,0.0,1.0,0.0,0.0,217.0,16.0,0.0,,75.0,,0.0
4, 19,2300.0,19.0,,1.0,,0.0,270.0,14.0,0.0,,75.0,,
4, 19,2300.0,22.0,0.0,1.0,0.0,0.0,304.0,12.9,0.0,,75.0,,0.0
4, 19,2300.0,25.0,,1.0,,0.0,210.0,20.0,0.0,,50.0,,
4, 19,2300.0,28.0,0.0,1.0,0.0,0.0,235.0,25.700001,0.0,,30.0,,0.0
4, 19,2300.0,31.0,,1.0,,0.0,229.0,25.9,0.0,,30.0,,
4, 19,2300.0,34.0,0.0,1.0,0.0,0.0,215.0,22.0,0.0,,40.0,,0.0
4, 19,2300.0,37.0,,2.0,,0.0,215.0,18.0,10.0,,55.0,,
4, 19,2300.0,40.0,0.0,2.0,0.0,0.0,255.0,16.0,10.0,,75.0,,0.0
4, 19,2300.0,43.0,,3.0,,0.0,280.0,14.3,20.0,,80.0,,
4, 19,2300.0,46.0,0.0,3.0,0.0,0.0,275.0,13.4,20.0,,85.0,,0.0
4, 19,2300.0,49.0,,3.0,,0.0,360.0,19.0,20.0,,70.0,,
4, 19,2300.0,52.0,0.0,4.0,0.0,0.0,65.0,20.1,30.0,,65.0,,0.0
4, 19,2300.0,55.0,,4.0,,0.0,49.0,19.0,30.0,,70.0,,
4, 19,2300.0,58.0,0.0,4.0,0.0,0.0,33.0,14.0,30.0,,90.0,,0.0
4, 19,2300.0,61.0,,4.0,,1.0,18.0,12.0,60.0,,90.0,,
4, 19,2300.0,64.0,10.0,4.0,0.0,1.0,21.0,12.0,70.0,,90.0,,10.0
4, 2,200.0,4.0,,2.0,,0.0,243.0,22.0,10.0,13.0,55.0,23.0,
4, 2,200.0,7.0,0.0,2.0,0.0,0.0,220.0,20.0,10.0,11.0,65.0,24.0,0.0
4, 2,200.0,10.0,,2.0,,0.0,207.0,17.0,10.0,,75.0,14.0,
4, 2,200.0,13.0,0.0,2.0,0.0,0.0,225.0,16.0,10.0,,80.0,,0.0
4, 2,200.0,16.0,,2.0,,0.0,239.0,15.0,10.0,,85.0,,
4, 2,200.0,19.0,0.0,2.0,0.0,0.0,247.0,14.0,10.0,,90.0,,0.0
4, 2,200.0,22.0,,2.0,,0.0,222.0,17.0,10.0,,75.0,,
4, 2,200.0,25.0,0.0,2.0,0.0,0.0,252.0,22.0,10.0,,60.0,,0.0
4, 2,200.0,28.0,,2.0,,0.0,243.0,22.0,10.0,,60.0,,
4, 2,200.0,31.0,0.0,2.0,0.0,0.0,219.0,19.0,10.0,,70.0,,0.0
4, 2,200.0,34.0,,2.0,,0.0,208.0,17.0,10.0,,80.0,,
4, 2,200.0,37.0,0.0,2.0,0.0,0.0,228.0,16.0,10.0,,85.0,,0.0
4, 2,200.0,40.0,,2.0,,0.0,56.0,13.0,10.0,,90.0,,
4, 2,200.0,43.0,0.0,3.0,0.0,0.0,48.0,11.0,20.0,,90.0,,0.0
4, 2,200.0,46.0,,4.0,,0.0,48.0,12.0,30.0,,80.0,,
4, 2,200.0,49.0,0.0,4.0,0.0,0.0,86.0,14.0,30.0,,80.0,,0.0
4, 2,200.0,52.0,,4.0,,0.0,45.0,11.0,30.0,,80.0,,
4, 2,200.0,55.0,0.0,4.0,0.0,0.0,48.0,10.0,30.0,,85.0,,0.0
4, 2,200.0,58.0,,4.0,,1.0,54.0,9.0,60.0,,85.0,,
4, 2,200.0,61.0,5.0,4.0,0.0,1.0,66.0,9.0,60.0,,85.0,,5.0
4, 2,500.0,4.0,0.0,2.0,0.0,0.0,220.0,20.0,10.0,13.0,65.0,24.0,0.0
4, 2,500.0,7.0,,2.0,,0.0,207.0,17.0,10.0,11.0,75.0,14.0,
4, 2,500.0,10.0,0.0,2.0,0.0,0.0,225.0,16.0,10.0,,80.0,,0.0
4, 2,500.0,13.0,,2.0,,0.0,239.0,15.0,10.0,,85.0,,
4, 2,500.0,16.0,0.0,2.0,0.0,0.0,247.0,14.0,10.0,,90.0,,0.0
4, 2,500.0,19.0,,2.0,,0.0,222.0,17.0,10.0,,75.0,,
4, 2,500.0,22.0,0.0,2.0,0.0,0.0,252.0,22.0,10.0,,60.0,,0.0
4, 2,500.0,25.0,,2.0,,0.0,243.0,22.0,10.0,,60.0,,
4, 2,500.0,28.0,0.0,2.0,0.0,0.0,219.0,19.0,10.0,,70.0,,0.0
4, 2,500.0,31.0,,2.0,,0.0,208.0,17.0,10.0,,80.0,,
4, 2,500.0,34.0,0.0,2.0,0.0,0.0,228.0,16.0,10.0,,85.0,,0.0
4, 2,500.0,37.0,,2.0,,0.0,56.0,13.0,10.0,,90.0,,
4, 2,500.0,40.0,0.0,3.0,0.0,0.0,48.0,11.0,20.0,,90.0,,0.0
4, 2,500.0,43.0,,4.0,,0.0,48.0,12.0,30.0,,80.0,,
4, 2,500.0,46.0,0.0,4.0,0.0,0.0,86.0,14.0,30.0,,80.0,,0.0
4, 2,500.0,49.0,,4.0,,0.0,45.0,11.0,30.0,,80.0,,
4, 2,500.0,52.0,0.0,4.0,0.0,0.0,48.0,10.0,30.0,,85.0,,0.0
4, 2,500.0,55.0,,4.0,,1.0,54.0,9.0,60.0,,85.0,,
4, 2,500.0,58.0,5.0,4.0,0.0,1.0,66.0,9.0,60.0,,85.0,,5.0
4, 2,800.0,4.0,,2.0,,0.0,215.0,17.0,10.0,13.0,75.0,24.0,
4, 2,800.0,7.0,0.0,2.0,0.0,0.0,220.0,16.0,10.0,11.0,80.0,14.0,0.0
4, 2,800.0,10.0,,2.0,,0.0,229.0,15.0,10.0,,85.0,,
4, 2,800.0,13.0,0.0,2.0,0.0,0.0,270.0,14.0,10.0,,90.0,,0.0
4, 2,800.0,16.0,,2.0,,0.0,238.0,17.0,10.0,,75.0,,
4, 2,800.0,19.0,0.0,2.0,0.0,0.0,242.0,22.0,10.0,,55.0,,0.0
4, 2,800.0,22.0,,2.0,,0.0,239.0,22.0,10.0,,60.0,,
4, 2,800.0,25.0,0.0,2.0,0.0,0.0,221.0,19.0,10.0,,70.0,,0.0
4, 2,800.0,28.0,,2.0,,0.0,219.0,17.0,10.0,,80.0,,
4, 2,800.0,31.0,0.0,2.0,0.0,0.0,235.0,16.0,10.0,,85.0,,0.0
4, 2,800.0,34.0,,2.0,,0.0,58.0,13.0,10.0,,90.0,,
4, 2,800.0,37.0,0.0,3.0,0.0,0.0,30.0,11.0,20.0,,90.0,,0.0
4, 2,800.0,40.0,,4.0,,0.0,38.0,12.0,30.0,,80.0,,
4, 2,800.0,43.0,0.0,4.0,0.0,0.0,37.0,14.0,30.0,,80.0,,0.0
4, 2,800.0,46.0,,4.0,,0.0,41.0,11.0,30.0,,85.0,,
4, 2,800.0,49.0,5.0,4.0,0.0,1.0,56.0,10.0,60.0,,85.0,,5.0
4, 2,800.0,52.0,,4.0,,1.0,58.0,9.0,70.0,,85.0,,
4, 2,800.0,55.0,5.0,4.0,0.0,1.0,58.0,9.0,60.0,,85.0,,5.0
4, 2,1100.0,4.0,0.0,2.0,0.0,0.0,220.0,16.0,10.0,13.0,80.0,24.0,0.0
4, 2,1100.0,7.0,,2.0,,0.0,229.0,15.0,10.0,11.0,85.0,14.0,
4, 2,1100.0,10.0,0.0,2.0,0.0,0.0,270.0,14.0,10.0,,90.0,,0.0
4, 2,1100.0,13.0,,2.0,,0.0,238.0,17.0,10.0,,75.0,,
4, 2,1100.0,16.0,0.0,2.0,0.0,0.0,242.0,22.0,10.0,,55.0,,0.0
4, 2,1100.0,19.0,,2.0,,0.0,239.0,22.0,10.0,,60.0,,
4, 2,1100.0,22.0,0.0,2.0,0.0,0.0,221.0,19.0,10.0,,70.0,,0.0
4, 2,1100.0,25.0,,2.0,,0.0,219.0,17.0,10.0,,80.0,,
4, 2,1100.0,28.0,0.0,2.0,0.0,0.0,235.0,16.0,10.0,,85.0,,0.0
4, 2,1100.0,31.0,,2.0,,0.0,58.0,13.0,10.0,,90.0,,
4, 2,1100.0,34.0,0.0,3.0,0.0,0.0,30.0,11.0,20.0,,90.0,,0.0
4, 2,1100.0,37.0,,4.0,,0.0,38.0,12.0,30.0,,80.0,,
4, 2,1100.0,40.0,0.0,4.0,0.0,0.0,37.0,14.0,30.0,,80.0,,0.0
4, 2,1100.0,43.0,,4.0,,0.0,41.0,11.0,30.0,,85.0,,
4, 2,1100.0,46.0,5.0,4.0,0.0,1.0,56.0,10.0,60.0,,85.0,,5.0
4, 2,1100.0,49.0,,4.0,,1.0,58.0,9.0,70.0,,85.0,,
4, 2,1100.0,52.0,5.0,4.0,0.0,1.0,58.0,9.0,60.0,,85.0,,5.0
4, 2,1400.0,4.0,,2.0,,0.0,229.0,15.0,10.0,13.0,85.0,24.0,
4, 2,1400.0,7.0,0.0,2.0,0.0,0.0,270.0,14.0,10.0,11.0,90.0,14.0,0.0
4, 2,1400.0,10.0,,2.0,,0.0,238.0,17.0,10.0,,75.0,,
4, 2,1400.0,13.0,0.0,2.0,0.0,0.0,242.0,22.0,10.0,,55.0,,0.0
4, 2,1400.0,16.0,,2.0,,0.0,239.0,22.0,10.0,,60.0,,
4, 2,1400.0,19.0,0.0,2.0,0.0,0.0,221.0,19.0,10.0,,70.0,,0.0
4, 2,1400.0,22.0,,2.0,,0.0,219.0,17.0,10.0,,80.0,,
4, 2,1400.0,25.0,0.0,2.0,0.0,0.0,235.0,16.0,10.0,,85.0,,0.0
4, 2,1400.0,28.0,,2.0,,0.0,58.0,13.0,10.0,,90.0,,
4, 2,1400.0,31.0,0.0,3.0,0.0,0.0,30.0,11.0,20.0,,90.0,,0.0
4, 2,1400.0,34.0,,4.0,,0.0,38.0,12.0,30.0,,80.0,,
4, 2,1400.0,37.0,0.0,4.0,0.0,0.0,37.0,14.0,30.0,,80.0,,0.0
4, 2,1400.0,40.0,,4.0,,0.0,41.0,11.0,30.0,,85.0,,
4, 2,1400.0,43.0,5.0,4.0,0.0,1.0,56.0,10.0,60.0,,85.0,,5.0
4, 2,1400.0,46.0,,4.0,,1.0,58.0,9.0,70.0,,85.0,,
4, 2,1400.0,49.0,5.0,4.0,0.0,1.0,58.0,9.0,60.0,,85.0,,5.0
4, 2,1700.0,4.0,0.0,2.0,0.0,0.0,270.0,14.0,10.0,13.0,90.0,24.0,0.0
4, 2,1700.0,7.0,,2.0,,0.0,238.0,17.0,10.0,11.0,75.0,14.0,
4, 2,1700.0,10.0,0.0,2.0,0.0,0.0,242.0,22.0,10.0,,55.0,,0.0
4, 2,1700.0,13.0,,2.0,,0.0,239.0,22.0,10.0,,60.0,,
4, 2,1700.0,16.0,0.0,2.0,0.0,0.0,221.0,19.0,10.0,,70.0,,0.0
4, 2,1700.0,19.0,,2.0,,0.0,219.0,17.0,10.0,,80.0,,
4, 2,1700.0,22.0,0.0,2.0,0.0,0.0,235.0,16.0,10.0,,85.0,,0.0
4, 2,1700.0,25.0,,2.0,,0.0,58.0,13.0,10.0,,90.0,,
4, 2,1700.0,28.0,0.0,3.0,0.0,0.0,30.0,11.0,20.0,,90.0,,0.0
4, 2,1700.0,31.0,,4.0,,0.0,38.0,12.0,30.0,,80.0,,
4, 2,1700.0,34.0,0.0,4.0,0.0,0.0,37.0,14.0,30.0,,80.0,,0.0
4, 2,1700.0,37.0,,4.0,,0.0,41.0,11.0,30.0,,85.0,,
4, 2,1700.0,40.0,5.0,4.0,0.0,1.0,56.0,10.0,60.0,,85.0,,5.0
4, 2,1700.0,43.0,,4.0,,1.0,58.0,9.0,70.0,,85.0,,
4, 2,1700.0,46.0,5.0,4.0,0.0,1.0,58.0,9.0,60.0,,85.0,,5.0
4, 2,2000.0,4.0,,2.0,,0.0,209.0,18.0,10.0,13.0,75.0,25.0,
4, 2,2000.0,7.0,0.0,2.0,0.0,0.0,242.0,23.0,10.0,8.0,55.0,13.0,0.0
4, 2,2000.0,10.0,,2.0,,0.0,247.0,23.0,10.0,,60.0,12.0,
4, 2,2000.0,13.0,0.0,2.0,0.0,0.0,223.0,20.0,10.0,,70.0,,0.0
4, 2,2000.0,16.0,,2.0,,0.0,218.0,17.0,10.0,,80.0,,
4, 2,2000.0,19.0,0.0,2.0,0.0,0.0,79.0,16.0,10.0,,85.0,,0.0
4, 2,2000.0,22.0,,2.0,,0.0,47.0,13.0,10.0,,90.0,,
4, 2,2000.0,25.0,0.0,3.0,0.0,0.0,36.0,12.0,20.0,,90.0,,0.0
4, 2,2000.0,28.0,,4.0,,0.0,23.0,12.0,30.0,,85.0,,
4, 2,2000.0,31.0,0.0,4.0,0.0,0.0,27.0,12.0,30.0,,80.0,,0.0
4, 2,2000.0,34.0,,4.0,,1.0,52.0,10.0,60.0,,85.0,,
4, 2,2000.0,37.0,5.0,4.0,0.0,1.0,60.0,8.0,60.0,,85.0,,5.0
4, 2,2000.0,40.0,,4.0,,1.0,64.0,8.0,70.0,,85.0,,
4, 2,2000.0,43.0,5.0,4.0,0.0,1.0,54.0,9.0,60.0,,85.0,,5.0
4, 2,2000.0,46.0,,4.0,,0.0,62.0,9.0,30.0,,85.0,,
4, 2,2000.0,49.0,0.0,4.0,0.0,0.0,75.0,9.0,30.0,,85.0,,0.0
4, 2,2000.0,52.0,,4.0,,0.0,77.0,10.0,30.0,,85.0,,
4, 2,2000.0,55.0,1.0,4.0,0.0,1.0,82.0,10.0,60.0,,80.0,,1.0
4, 2,2000.0,58.0,,4.0,,1.0,88.0,10.0,60.0,,80.0,,
