month, format: day,hour,forecast,일최고기온,6시간강수량,풍속,강수형태,3시간기온,하늘상태,6시간적설,풍향,일최저기온,강수확률,습도
1, 10,2300.0,16.0,,0.0,1.7,0.0,-1.0,4.0,0.0,320.0,,30.0,75.0
1, 10,2300.0,19.0,,,1.8,0.0,-2.0,4.0,,317.0,,30.0,80.0
1, 10,2300.0,22.0,,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,,30.0,80.0
1, 10,2300.0,25.0,,,2.0,0.0,-1.0,4.0,,311.0,,30.0,80.0
1, 10,2300.0,28.0,,0.0,3.1,0.0,1.0,3.0,0.0,308.0,,20.0,65.0
1, 10,2300.0,31.0,,,3.9,0.0,2.0,3.0,,308.0,,20.0,65.0
1, 10,2300.0,34.0,,0.0,2.9,0.0,0.0,3.0,0.0,308.0,,20.0,70.0
1, 10,2300.0,37.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 10,2300.0,40.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,75.0
1, 10,2300.0,43.0,,,2.2,0.0,-2.0,3.0,,313.0,,20.0,70.0
1, 10,2300.0,46.0,,0.0,2.1,0.0,-2.0,4.0,0.0,315.0,,30.0,75.0
1, 10,2300.0,49.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 10,2300.0,52.0,,0.0,3.2,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 10,2300.0,55.0,,,3.5,0.0,0.0,3.0,,311.0,,20.0,55.0
1, 10,2300.0,58.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,65.0
1, 10,2300.0,61.0,,,1.8,0.0,-3.0,3.0,,313.0,,20.0,80.0
1, 10,2300.0,64.0,,0.0,1.5,0.0,-4.0,4.0,0.0,323.0,,30.0,80.0
1, 11,200.0,4.0,4.0,,2.9,0.0,4.0,3.0,,324.0,-2.0,20.0,65.0
1, 11,200.0,7.0,2.0,0.0,2.3,0.0,1.0,3.0,0.0,322.0,-2.0,20.0,70.0
1, 11,200.0,10.0,0.0,,1.9,0.0,0.0,4.0,,324.0,,30.0,75.0
1, 11,200.0,13.0,,0.0,1.7,0.0,-1.0,4.0,0.0,320.0,,30.0,75.0
1, 11,200.0,16.0,,,1.8,0.0,-2.0,4.0,,317.0,,30.0,80.0
1, 11,200.0,19.0,,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,,30.0,80.0
1, 11,200.0,22.0,,,2.0,0.0,-1.0,4.0,,311.0,,30.0,80.0
1, 11,200.0,25.0,,0.0,3.1,0.0,1.0,3.0,0.0,308.0,,20.0,65.0
1, 11,200.0,28.0,,,3.9,0.0,2.0,3.0,,308.0,,20.0,65.0
1, 11,200.0,31.0,,0.0,2.9,0.0,0.0,3.0,0.0,308.0,,20.0,70.0
1, 11,200.0,34.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,200.0,37.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,75.0
1, 11,200.0,40.0,,,2.2,0.0,-2.0,3.0,,313.0,,20.0,70.0
1, 11,200.0,43.0,,0.0,2.1,0.0,-2.0,4.0,0.0,315.0,,30.0,75.0
1, 11,200.0,46.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,200.0,49.0,,0.0,3.2,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,200.0,52.0,,,3.5,0.0,0.0,3.0,,311.0,,20.0,55.0
1, 11,200.0,55.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,65.0
1, 11,200.0,58.0,,,1.8,0.0,-3.0,3.0,,313.0,,20.0,80.0
1, 11,200.0,61.0,,0.0,1.5,0.0,-4.0,4.0,0.0,323.0,,30.0,80.0
1, 11,500.0,4.0,2.0,0.0,2.3,0.0,1.0,3.0,0.0,322.0,-2.0,20.0,70.0
1, 11,500.0,7.0,0.0,,1.9,0.0,0.0,4.0,,324.0,-2.0,30.0,75.0
1, 11,500.0,10.0,,0.0,1.7,0.0,-1.0,4.0,0.0,320.0,,30.0,75.0
1, 11,500.0,13.0,,,1.8,0.0,-2.0,4.0,,317.0,,30.0,80.0
1, 11,500.0,16.0,,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,,30.0,80.0
1, 11,500.0,19.0,,,2.0,0.0,-1.0,4.0,,311.0,,30.0,80.0
1, 11,500.0,22.0,,0.0,3.1,0.0,1.0,3.0,0.0,308.0,,20.0,65.0
1, 11,500.0,25.0,,,3.9,0.0,2.0,3.0,,308.0,,20.0,65.0
1, 11,500.0,28.0,,0.0,2.9,0.0,0.0,3.0,0.0,308.0,,20.0,70.0
1, 11,500.0,31.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,500.0,34.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,75.0
1, 11,500.0,37.0,,,2.2,0.0,-2.0,3.0,,313.0,,20.0,70.0
1, 11,500.0,40.0,,0.0,2.1,0.0,-2.0,4.0,0.0,315.0,,30.0,75.0
1, 11,500.0,43.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,500.0,46.0,,0.0,3.2,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,500.0,49.0,,,3.5,0.0,0.0,3.0,,311.0,,20.0,55.0
1, 11,500.0,52.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,65.0
1, 11,500.0,55.0,,,1.8,0.0,-3.0,3.0,,313.0,,20.0,80.0
1, 11,500.0,58.0,,0.0,1.5,0.0,-4.0,4.0,0.0,323.0,,30.0,80.0
1, 11,800.0,4.0,2.0,,1.8,0.0,0.0,4.0,,333.0,-2.0,30.0,80.0
1, 11,800.0,7.0,1.0,0.0,1.7,0.0,-1.0,4.0,0.0,320.0,-2.0,30.0,85.0
1, 11,800.0,10.0,,,1.8,0.0,-2.0,4.0,,315.0,,30.0,80.0
1, 11,800.0,13.0,,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,,30.0,80.0
1, 11,800.0,16.0,,,2.0,0.0,-1.0,4.0,,315.0,,30.0,80.0
1, 11,800.0,19.0,,0.0,3.1,0.0,1.0,3.0,0.0,312.0,,20.0,65.0
1, 11,800.0,22.0,,,3.9,0.0,2.0,3.0,,310.0,,20.0,65.0
1, 11,800.0,25.0,,0.0,3.1,0.0,0.0,3.0,0.0,310.0,,20.0,75.0
1, 11,800.0,28.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,800.0,31.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,70.0
1, 11,800.0,34.0,,,2.2,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,800.0,37.0,,0.0,2.1,0.0,-1.0,4.0,0.0,311.0,,30.0,75.0
1, 11,800.0,40.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,800.0,43.0,,0.0,3.0,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,800.0,46.0,,,3.5,0.0,0.0,3.0,,310.0,,20.0,55.0
1, 11,800.0,49.0,,0.0,2.3,0.0,-2.0,3.0,0.0,313.0,,20.0,65.0
1, 11,800.0,52.0,,,1.5,0.0,-3.0,3.0,,312.0,,20.0,65.0
1, 11,800.0,55.0,,0.0,1.3,0.0,-3.0,4.0,0.0,342.0,,30.0,80.0
1, 11,1100.0,4.0,2.0,0.0,1.7,0.0,-1.0,4.0,0.0,320.0,-2.0,30.0,85.0
1, 11,1100.0,7.0,1.0,,1.8,0.0,-2.0,4.0,,315.0,-2.0,30.0,80.0
1, 11,1100.0,10.0,,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,,30.0,80.0
1, 11,1100.0,13.0,,,2.0,0.0,-1.0,4.0,,315.0,,30.0,80.0
1, 11,1100.0,16.0,,0.0,3.1,0.0,1.0,3.0,0.0,312.0,,20.0,65.0
1, 11,1100.0,19.0,,,3.9,0.0,2.0,3.0,,310.0,,20.0,65.0
1, 11,1100.0,22.0,,0.0,3.1,0.0,0.0,3.0,0.0,310.0,,20.0,75.0
1, 11,1100.0,25.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1100.0,28.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,70.0
1, 11,1100.0,31.0,,,2.2,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1100.0,34.0,,0.0,2.1,0.0,-1.0,4.0,0.0,311.0,,30.0,75.0
1, 11,1100.0,37.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,1100.0,40.0,,0.0,3.0,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,1100.0,43.0,,,3.5,0.0,0.0,3.0,,310.0,,20.0,55.0
1, 11,1100.0,46.0,,0.0,2.3,0.0,-2.0,3.0,0.0,313.0,,20.0,65.0
1, 11,1100.0,49.0,,,1.5,0.0,-3.0,3.0,,312.0,,20.0,65.0
1, 11,1100.0,52.0,,0.0,1.3,0.0,-3.0,4.0,0.0,342.0,,30.0,80.0
1, 11,1400.0,4.0,2.0,,1.8,0.0,-2.0,4.0,,315.0,-2.0,30.0,80.0
1, 11,1400.0,7.0,1.0,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,-2.0,30.0,80.0
1, 11,1400.0,10.0,,,2.0,0.0,-1.0,4.0,,315.0,,30.0,80.0
1, 11,1400.0,13.0,,0.0,3.1,0.0,1.0,3.0,0.0,312.0,,20.0,65.0
1, 11,1400.0,16.0,,,3.9,0.0,2.0,3.0,,310.0,,20.0,65.0
1, 11,1400.0,19.0,,0.0,3.1,0.0,0.0,3.0,0.0,310.0,,20.0,75.0
1, 11,1400.0,22.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1400.0,25.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,70.0
1, 11,1400.0,28.0,,,2.2,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1400.0,31.0,,0.0,2.1,0.0,-1.0,4.0,0.0,311.0,,30.0,75.0
1, 11,1400.0,34.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,1400.0,37.0,,0.0,3.0,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,1400.0,40.0,,,3.5,0.0,0.0,3.0,,310.0,,20.0,55.0
1, 11,1400.0,43.0,,0.0,2.3,0.0,-2.0,3.0,0.0,313.0,,20.0,65.0
1, 11,1400.0,46.0,,,1.5,0.0,-3.0,3.0,,312.0,,20.0,65.0
1, 11,1400.0,49.0,,0.0,1.3,0.0,-3.0,4.0,0.0,342.0,,30.0,80.0
1, 11,1700.0,4.0,2.0,0.0,1.8,0.0,-2.0,4.0,0.0,317.0,-2.0,30.0,80.0
1, 11,1700.0,7.0,1.0,,2.0,0.0,-1.0,4.0,,315.0,-2.0,30.0,80.0
1, 11,1700.0,10.0,,0.0,3.1,0.0,1.0,3.0,0.0,312.0,,20.0,65.0
1, 11,1700.0,13.0,,,3.9,0.0,2.0,3.0,,310.0,,20.0,65.0
1, 11,1700.0,16.0,,0.0,3.1,0.0,0.0,3.0,0.0,310.0,,20.0,75.0
1, 11,1700.0,19.0,,,2.7,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1700.0,22.0,,0.0,2.4,0.0,-2.0,3.0,0.0,312.0,,20.0,70.0
1, 11,1700.0,25.0,,,2.2,0.0,-1.0,3.0,,309.0,,20.0,75.0
1, 11,1700.0,28.0,,0.0,2.1,0.0,-1.0,4.0,0.0,311.0,,30.0,75.0
1, 11,1700.0,31.0,,,2.1,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,1700.0,34.0,,0.0,3.0,0.0,0.0,3.0,0.0,311.0,,20.0,60.0
1, 11,1700.0,37.0,,,3.5,0.0,0.0,3.0,,310.0,,20.0,55.0
1, 11,1700.0,40.0,,0.0,2.3,0.0,-2.0,3.0,0.0,313.0,,20.0,65.0
1, 11,1700.0,43.0,,,1.5,0.0,-3.0,3.0,,312.0,,20.0,65.0
1, 11,1700.0,46.0,,0.0,1.3,0.0,-3.0,4.0,0.0,342.0,,30.0,80.0
1, 11,2000.0,4.0,2.0,,2.1,0.0,-1.0,4.0,,313.0,-2.0,30.0,80.0
1, 11,2000.0,7.0,0.0,0.0,3.3,0.0,1.0,3.0,0.0,314.0,-3.0,20.0,65.0
1, 11,2000.0,10.0,2.0,,4.0,0.0,2.0,3.0,,309.0,,20.0,65.0
1, 11,2000.0,13.0,,0.0,4.5,0.0,0.0,3.0,0.0,309.0,,20.0,75.0
1, 11,2000.0,16.0,,,4.5,0.0,-1.0,3.0,,311.0,,20.0,75.0
1, 11,2000.0,19.0,,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,,20.0,75.0
1, 11,2000.0,22.0,,,4.5,0.0,-1.0,3.0,,313.0,,20.0,75.0
1, 11,2000.0,25.0,,0.0,2.3,0.0,-1.0,4.0,0.0,313.0,,30.0,70.0
1, 11,2000.0,28.0,,,2.4,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,2000.0,31.0,,0.0,3.5,0.0,-1.0,3.0,0.0,311.0,,20.0,60.0
1, 11,2000.0,34.0,,,3.8,0.0,0.0,4.0,,312.0,,30.0,55.0
1, 11,2000.0,37.0,,0.0,2.3,0.0,-1.0,3.0,0.0,310.0,,20.0,65.0
1, 11,2000.0,40.0,,,1.6,0.0,-2.0,3.0,,308.0,,20.0,70.0
1, 11,2000.0,43.0,,0.0,1.5,0.0,-3.0,4.0,0.0,312.0,,30.0,80.0
1, 11,2000.0,46.0,,,1.2,0.0,-3.0,4.0,,351.0,,30.0,80.0
1, 11,2000.0,49.0,,0.0,1.3,0.0,-3.0,3.0,0.0,48.0,,20.0,75.0
1, 11,2000.0,52.0,,,1.6,0.0,-2.0,3.0,,83.0,,20.0,75.0
1, 11,2000.0,55.0,,0.0,1.7,0.0,1.0,3.0,0.0,69.0,,20.0,65.0
1, 11,2000.0,58.0,,,2.2,0.0,2.0,4.0,,22.0,,30.0,65.0
1, 11,2000.0,61.0,,0.0,1.8,0.0,-1.0,4.0,0.0,13.0,,30.0,80.0
1, 11,2000.0,64.0,,,1.5,0.0,-2.0,3.0,,356.0,,20.0,85.0
1, 11,2000.0,67.0,,0.0,1.5,0.0,-3.0,3.0,0.0,344.0,,20.0,85.0
1, 11,2300.0,4.0,2.0,0.0,3.3,0.0,1.0,3.0,0.0,314.0,-2.0,20.0,65.0
1, 11,2300.0,7.0,0.0,,4.0,0.0,2.0,3.0,,309.0,-3.0,20.0,65.0
1, 11,2300.0,10.0,2.0,0.0,4.5,0.0,0.0,3.0,0.0,309.0,,20.0,75.0
1, 11,2300.0,13.0,,,4.5,0.0,-1.0,3.0,,311.0,,20.0,75.0
1, 11,2300.0,16.0,,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,,20.0,75.0
1, 11,2300.0,19.0,,,4.5,0.0,-1.0,3.0,,313.0,,20.0,75.0
1, 11,2300.0,22.0,,0.0,2.3,0.0,-1.0,4.0,0.0,313.0,,30.0,70.0
1, 11,2300.0,25.0,,,2.4,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 11,2300.0,28.0,,0.0,3.5,0.0,-1.0,3.0,0.0,311.0,,20.0,60.0
1, 11,2300.0,31.0,,,3.8,0.0,0.0,4.0,,312.0,,30.0,55.0
1, 11,2300.0,34.0,,0.0,2.3,0.0,-1.0,3.0,0.0,310.0,,20.0,65.0
1, 11,2300.0,37.0,,,1.6,0.0,-2.0,3.0,,308.0,,20.0,70.0
1, 11,2300.0,40.0,,0.0,1.5,0.0,-3.0,4.0,0.0,312.0,,30.0,80.0
1, 11,2300.0,43.0,,,1.2,0.0,-3.0,4.0,,351.0,,30.0,80.0
1, 11,2300.0,46.0,,0.0,1.3,0.0,-3.0,3.0,0.0,48.0,,20.0,75.0
1, 11,2300.0,49.0,,,1.6,0.0,-2.0,3.0,,83.0,,20.0,75.0
1, 11,2300.0,52.0,,0.0,1.7,0.0,1.0,3.0,0.0,69.0,,20.0,65.0
1, 11,2300.0,55.0,,,2.2,0.0,2.0,4.0,,22.0,,30.0,65.0
1, 11,2300.0,58.0,,0.0,1.8,0.0,-1.0,4.0,0.0,13.0,,30.0,80.0
1, 11,2300.0,61.0,,,1.5,0.0,-2.0,3.0,,356.0,,20.0,85.0
1, 11,2300.0,64.0,,0.0,1.5,0.0,-3.0,3.0,0.0,344.0,,20.0,85.0
1, 12,200.0,4.0,2.0,,4.0,0.0,2.0,3.0,,309.0,-2.0,20.0,65.0
1, 12,200.0,7.0,0.0,0.0,4.5,0.0,0.0,3.0,0.0,309.0,-3.0,20.0,75.0
1, 12,200.0,10.0,2.0,,4.5,0.0,-1.0,3.0,,311.0,,20.0,75.0
1, 12,200.0,13.0,,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,,20.0,75.0
1, 12,200.0,16.0,,,4.5,0.0,-1.0,3.0,,313.0,,20.0,75.0
1, 12,200.0,19.0,,0.0,2.3,0.0,-1.0,4.0,0.0,313.0,,30.0,70.0
1, 12,200.0,22.0,,,2.4,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 12,200.0,25.0,,0.0,3.5,0.0,-1.0,3.0,0.0,311.0,,20.0,60.0
1, 12,200.0,28.0,,,3.8,0.0,0.0,4.0,,312.0,,30.0,55.0
1, 12,200.0,31.0,,0.0,2.3,0.0,-1.0,3.0,0.0,310.0,,20.0,65.0
1, 12,200.0,34.0,,,1.6,0.0,-2.0,3.0,,308.0,,20.0,70.0
1, 12,200.0,37.0,,0.0,1.5,0.0,-3.0,4.0,0.0,312.0,,30.0,80.0
1, 12,200.0,40.0,,,1.2,0.0,-3.0,4.0,,351.0,,30.0,80.0
1, 12,200.0,43.0,,0.0,1.3,0.0,-3.0,3.0,0.0,48.0,,20.0,75.0
1, 12,200.0,46.0,,,1.6,0.0,-2.0,3.0,,83.0,,20.0,75.0
1, 12,200.0,49.0,,0.0,1.7,0.0,1.0,3.0,0.0,69.0,,20.0,65.0
1, 12,200.0,52.0,,,2.2,0.0,2.0,4.0,,22.0,,30.0,65.0
1, 12,200.0,55.0,,0.0,1.8,0.0,-1.0,4.0,0.0,13.0,,30.0,80.0
1, 12,200.0,58.0,,,1.5,0.0,-2.0,3.0,,356.0,,20.0,85.0
1, 12,200.0,61.0,,0.0,1.5,0.0,-3.0,3.0,0.0,344.0,,20.0,85.0
1, 12,500.0,4.0,0.0,0.0,4.5,0.0,0.0,3.0,0.0,309.0,-2.0,20.0,75.0
1, 12,500.0,7.0,2.0,,4.5,0.0,-1.0,3.0,,311.0,-3.0,20.0,75.0
1, 12,500.0,10.0,,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,,20.0,75.0
1, 12,500.0,13.0,,,4.5,0.0,-1.0,3.0,,313.0,,20.0,75.0
1, 12,500.0,16.0,,0.0,2.3,0.0,-1.0,4.0,0.0,313.0,,30.0,70.0
1, 12,500.0,19.0,,,2.4,0.0,-2.0,4.0,,315.0,,30.0,75.0
1, 12,500.0,22.0,,0.0,3.5,0.0,-1.0,3.0,0.0,311.0,,20.0,60.0
1, 12,500.0,25.0,,,3.8,0.0,0.0,4.0,,312.0,,30.0,55.0
1, 12,500.0,28.0,,0.0,2.3,0.0,-1.0,3.0,0.0,310.0,,20.0,65.0
1, 12,500.0,31.0,,,1.6,0.0,-2.0,3.0,,308.0,,20.0,70.0
1, 12,500.0,34.0,,0.0,1.5,0.0,-3.0,4.0,0.0,312.0,,30.0,80.0
1, 12,500.0,37.0,,,1.2,0.0,-3.0,4.0,,351.0,,30.0,80.0
1, 12,500.0,40.0,,0.0,1.3,0.0,-3.0,3.0,0.0,48.0,,20.0,75.0
1, 12,500.0,43.0,,,1.6,0.0,-2.0,3.0,,83.0,,20.0,75.0
1, 12,500.0,46.0,,0.0,1.7,0.0,1.0,3.0,0.0,69.0,,20.0,65.0
1, 12,500.0,49.0,,,2.2,0.0,2.0,4.0,,22.0,,30.0,65.0
1, 12,500.0,52.0,,0.0,1.8,0.0,-1.0,4.0,0.0,13.0,,30.0,80.0
1, 12,500.0,55.0,,,1.5,0.0,-2.0,3.0,,356.0,,20.0,85.0
1, 12,500.0,58.0,,0.0,1.5,0.0,-3.0,3.0,0.0,344.0,,20.0,85.0
1, 12,800.0,4.0,0.0,,4.5,0.0,-1.0,3.0,,308.0,-2.0,20.0,75.0
1, 12,800.0,7.0,2.0,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,-3.0,20.0,70.0
1, 12,800.0,10.0,,,4.5,0.0,-1.0,3.0,,312.0,,20.0,70.0
1, 12,800.0,13.0,,0.0,2.3,0.0,-1.0,4.0,0.0,310.0,,30.0,70.0
1, 12,800.0,16.0,,,2.4,0.0,-2.0,4.0,,312.0,,30.0,70.0
1, 12,800.0,19.0,,0.0,3.5,0.0,-1.0,3.0,0.0,307.0,,20.0,60.0
1, 12,800.0,22.0,,,3.8,0.0,0.0,4.0,,307.0,,30.0,55.0
1, 12,800.0,25.0,,0.0,2.3,0.0,-1.0,3.0,0.0,308.0,,20.0,65.0
1, 12,800.0,28.0,,,1.6,0.0,-2.0,3.0,,307.0,,20.0,70.0
1, 12,800.0,31.0,,0.0,1.5,0.0,-3.0,4.0,0.0,320.0,,30.0,80.0
1, 12,800.0,34.0,,,1.2,0.0,-3.0,4.0,,333.0,,30.0,85.0
1, 12,800.0,37.0,,0.0,1.3,0.0,-3.0,3.0,0.0,29.0,,20.0,95.0
1, 12,800.0,40.0,,,1.6,0.0,-2.0,3.0,,70.0,,20.0,85.0
1, 12,800.0,43.0,,0.0,1.7,0.0,1.0,3.0,0.0,22.0,,20.0,70.0
1, 12,800.0,46.0,,,2.2,0.0,2.0,4.0,,342.0,,30.0,60.0
1, 12,800.0,49.0,,0.0,1.8,0.0,-1.0,4.0,0.0,338.0,,30.0,70.0
1, 12,800.0,52.0,,,1.5,0.0,-2.0,3.0,,337.0,,20.0,80.0
1, 12,800.0,55.0,,0.0,1.5,0.0,-3.0,3.0,0.0,332.0,,20.0,85.0
1, 12,1100.0,4.0,0.0,0.0,2.5,0.0,-1.0,3.0,0.0,310.0,-2.0,20.0,70.0
1, 12,1100.0,7.0,2.0,,4.5,0.0,-1.0,3.0,,312.0,-3.0,20.0,70.0
1, 12,1100.0,10.0,,0.0,2.3,0.0,-1.0,4.0,0.0,310.0,,30.0,70.0
1, 12,1100.0,13.0,,,2.4,0.0,-2.0,4.0,,312.0,,30.0,70.0
1, 12,1100.0,16.0,,0.0,3.5,0.0,-1.0,3.0,0.0,307.0,,20.0,60.0
1, 12,1100.0,19.0,,,3.8,0.0,0.0,4.0,,307.0,,30.0,55.0
1, 12,1100.0,22.0,,0.0,2.3,0.0,-1.0,3.0,0.0,308.0,,20.0,65.0
1, 12,1100.0,25.0,,,1.6,0.0,-2.0,3.0,,307.0,,20.0,70.0
1, 12,1100.0,28.0,,0.0,1.5,0.0,-3.0,4.0,0.0,320.0,,30.0,80.0
1, 12,1100.0,31.0,,,1.2,0.0,-3.0,4.0,,333.0,,30.0,85.0
1, 12,1100.0,34.0,,0.0,1.3,0.0,-3.0,3.0,0.0,29.0,,20.0,95.0
1, 12,1100.0,37.0,,,1.6,0.0,-2.0,3.0,,70.0,,20.0,85.0
1, 12,1100.0,40.0,,0.0,1.7,0.0,1.0,3.0,0.0,22.0,,20.0,70.0
1, 12,1100.0,43.0,,,2.2,0.0,2.0,4.0,,342.0,,30.0,60.0
1, 12,1100.0,46.0,,0.0,1.8,0.0,-1.0,4.0,0.0,338.0,,30.0,70.0
1, 12,1100.0,49.0,,,1.5,0.0,-2.0,3.0,,337.0,,20.0,80.0
1, 12,1100.0,52.0,,0.0,1.5,0.0,-3.0,3.0,0.0,332.0,,20.0,85.0
1, 12,1400.0,4.0,0.0,,4.5,0.0,-1.0,4.0,,312.0,-2.0,30.0,70.0
1, 12,1400.0,7.0,2.0,0.0,2.3,0.0,-1.0,4.0,0.0,310.0,-3.0,30.0,70.0
1, 12,1400.0,10.0,,,2.4,0.0,-2.0,4.0,,312.0,,30.0,70.0
1, 12,1400.0,13.0,,0.0,3.5,0.0,-1.0,3.0,0.0,307.0,,20.0,60.0
1, 12,1400.0,16.0,,,3.8,0.0,0.0,4.0,,307.0,,30.0,55.0
1, 12,1400.0,19.0,,0.0,2.3,0.0,-1.0,3.0,0.0,308.0,,20.0,65.0
1, 12,1400.0,22.0,,,1.6,0.0,-2.0,3.0,,307.0,,20.0,70.0
1, 12,1400.0,25.0,,0.0,1.5,0.0,-3.0,4.0,0.0,320.0,,30.0,80.0
1, 12,1400.0,28.0,,,1.2,0.0,-3.0,4.0,,333.0,,30.0,85.0
1, 12,1400.0,31.0,,0.0,1.3,0.0,-3.0,3.0,0.0,29.0,,20.0,95.0
1, 12,1400.0,34.0,,,1.6,0.0,-2.0,3.0,,70.0,,20.0,85.0
1, 12,1400.0,37.0,,0.0,1.7,0.0,1.0,3.0,0.0,22.0,,20.0,70.0
1, 12,1400.0,40.0,,,2.2,0.0,2.0,4.0,,342.0,,30.0,60.0
1, 12,1400.0,43.0,,0.0,1.8,0.0,-1.0,4.0,0.0,338.0,,30.0,70.0
1, 12,1400.0,46.0,,,1.5,0.0,-2.0,3.0,,337.0,,20.0,80.0
1, 12,1400.0,49.0,,0.0,1.5,0.0,-3.0,3.0,0.0,332.0,,20.0,85.0
1, 12,1700.0,4.0,0.0,0.0,2.3,0.0,-1.0,4.0,0.0,310.0,-2.0,30.0,70.0
1, 12,1700.0,7.0,2.0,,2.4,0.0,-2.0,4.0,,312.0,-3.0,30.0,70.0
1, 12,1700.0,10.0,,0.0,3.5,0.0,-1.0,3.0,0.0,307.0,,20.0,60.0
1, 12,1700.0,13.0,,,3.8,0.0,0.0,4.0,,307.0,,30.0,55.0
1, 12,1700.0,16.0,,0.0,2.3,0.0,-1.0,3.0,0.0,308.0,,20.0,65.0
1, 12,1700.0,19.0,,,1.6,0.0,-2.0,3.0,,307.0,,20.0,70.0
1, 12,1700.0,22.0,,0.0,1.5,0.0,-3.0,4.0,0.0,320.0,,30.0,80.0
1, 12,1700.0,25.0,,,1.2,0.0,-3.0,4.0,,333.0,,30.0,85.0
1, 12,1700.0,28.0,,0.0,1.3,0.0,-3.0,3.0,0.0,29.0,,20.0,95.0
1, 12,1700.0,31.0,,,1.6,0.0,-2.0,3.0,,70.0,,20.0,85.0
1, 12,1700.0,34.0,,0.0,1.7,0.0,1.0,3.0,0.0,22.0,,20.0,70.0
1, 12,1700.0,37.0,,,2.2,0.0,2.0,4.0,,342.0,,30.0,60.0
1, 12,1700.0,40.0,,0.0,1.8,0.0,-1.0,4.0,0.0,338.0,,30.0,70.0
1, 12,1700.0,43.0,,,1.5,0.0,-2.0,3.0,,337.0,,20.0,80.0
1, 12,1700.0,46.0,,0.0,1.5,0.0,-3.0,3.0,0.0,332.0,,20.0,85.0
1, 12,2000.0,4.0,1.0,,4.5,0.0,-2.0,4.0,,317.0,-4.0,30.0,70.0
1, 12,2000.0,7.0,2.0,0.0,3.6,0.0,0.0,3.0,0.0,312.0,-5.0,20.0,60.0
1, 12,2000.0,10.0,1.0,,4.5,0.0,0.0,3.0,,312.0,,20.0,55.0
1, 12,2000.0,13.0,,0.0,2.5,0.0,-2.0,4.0,0.0,315.0,,30.0,65.0
1, 12,2000.0,16.0,,,1.8,0.0,-2.0,4.0,,311.0,,30.0,75.0
1, 12,2000.0,19.0,,0.0,1.4,0.0,-3.0,4.0,0.0,315.0,,30.0,90.0
1, 12,2000.0,22.0,,,1.2,0.0,-3.0,4.0,,346.0,,30.0,80.0
